player_id,session_id,session_date,mode,map_name,weapon_primary,kills,deaths,assists,accuracy,win,score,session_duration_min,rank,prestige_level,sessions_last_7d,avg_kd_ratio,hours_played_total,microtransactions_usd,region,device,returned_next_day,ab_group
456386,7627,2025-01-05 16:00:00,Search & Destroy,Terminal,Sniper,13,9,1,0.193,1,1370,14.2,Silver,3,9,1.4,182.0,0.83,,Console,1,A
924628,7628,2025-12-14 22:00:00,Search & Destroy,Terminal,M4,13,18,5,0.214,1,1390,16.5,Silver,1,8,0.74,213.5,16.8,,PC,1,A
270521,7629,2025-03-17 03:00:00,Domination,Favela,M4,8,12,1,0.274,1,810,14.9,Bronze,0,7,0.69,65.9,0.0,APAC,PC,1,B
270733,7630,2025-04-06 18:00:00,Team Deathmatch,Favela,M4,13,9,2,0.32,1,1420,18.8,Platinum,4,7,1.4,112.9,0.0,,PC,1,A
916141,7631,2025-03-06 06:00:00,Domination,Shipment,LMG,14,11,5,0.18,0,1430,17.0,Silver,0,11,1.25,111.4,0.0,LATAM,PC,1,B
342037,7632,2025-10-30 11:00:00,Team Deathmatch,Shipment,AK-47,16,9,5,0.169,0,1670,21.9,Silver,1,10,1.7,162.3,10.99,EU,PC,0,A
180428,7633,2025-03-31 18:00:00,Domination,Rust,M4,8,12,0,0.192,0,560,18.1,Gold,4,7,0.69,200.4,3.76,EU,PC,1,B
306251,7634,2025-02-27 13:00:00,Team Deathmatch,Verdansk,MP5,15,7,4,0.243,1,1760,6.2,Gold,0,8,2.0,177.2,0.0,EU,PC,0,B
634231,7635,2025-09-03 22:00:00,Domination,Favela,M4,14,9,7,0.329,0,1570,14.1,Bronze,3,4,1.5,164.4,2.92,APAC,Console,1,A
798600,7636,2025-02-20 22:00:00,Team Deathmatch,Verdansk,M4,18,9,4,0.193,1,2020,16.6,Bronze,0,5,1.9,72.8,0.0,,Console,1,B
538976,7637,2025-03-04 13:00:00,Search & Destroy,Verdansk,MP5,15,14,0,0.319,1,1420,9.5,Diamond,0,9,1.07,183.0,0.0,,Console,1,A
121042,7638,2025-05-29 22:00:00,Team Deathmatch,Highrise,MP5,10,7,2,0.235,1,1160,8.5,Gold,0,1,1.38,91.7,0.0,APAC,PC,1,A
877130,7639,2025-06-05 09:00:00,Hardpoint,Terminal,MP5,15,9,1,0.209,0,1370,9.9,Silver,0,4,1.6,83.9,0.0,EU,PC,0,A
930326,7640,2025-11-19 12:00:00,Team Deathmatch,Rust,Sniper,13,10,6,0.249,1,1600,13.0,Gold,4,6,1.27,18.5,0.0,EU,Console,0,A
418903,7641,2025-05-13 23:00:00,Team Deathmatch,Verdansk,Sniper,13,5,4,0.259,0,1400,18.0,Gold,1,8,2.33,59.8,3.48,EU,Console,0,A
468117,7642,2025-11-08 12:00:00,Battle Royale,Rust,MP5,8,12,0,0.406,0,560,18.5,Silver,1,6,0.69,75.5,8.26,EU,Console,1,A
930738,7643,2025-03-07 01:00:00,Hardpoint,Terminal,Sniper,10,9,6,0.311,0,1120,10.6,Gold,0,6,1.1,101.7,0.0,EU,Console,1,A
994801,7644,2025-04-16 02:00:00,Team Deathmatch,Rust,AK-47,14,2,1,0.187,0,1410,9.2,Bronze,0,10,5.0,11.7,0.0,LATAM,PC,0,A
810731,7645,2025-04-10 15:00:00,Hardpoint,Highrise,MP5,12,8,0,0.411,1,1240,14.5,Gold,0,5,1.44,57.5,0.0,,Console,1,A
776278,7646,2025-04-22 11:00:00,Hardpoint,Terminal,AK-47,9,6,3,0.388,0,930,8.8,Silver,0,6,1.43,146.0,0.0,,Console,0,A
914811,7647,2025-04-01 23:00:00,Domination,Rust,AK-47,9,9,4,0.193,1,1120,5.8,Gold,1,6,1.0,151.1,0.0,APAC,Console,1,A
482811,7648,2025-12-19 20:00:00,Domination,Verdansk,AK-47,13,9,2,0.189,1,1420,11.2,Gold,0,8,1.4,104.1,0.0,,Console,1,B
601691,7649,2025-12-03 02:00:00,Battle Royale,Rust,M4,11,8,4,0.229,1,1340,5.3,Silver,1,7,1.33,145.6,1.69,EU,Console,0,B
314304,7650,2025-03-28 14:00:00,Team Deathmatch,Highrise,MP5,17,9,4,0.178,0,1720,16.2,Platinum,0,10,1.8,53.8,0.0,APAC,PC,1,A
496178,7651,2025-06-30 22:00:00,Domination,Terminal,MP5,9,12,3,0.339,1,1010,11.8,Platinum,1,2,0.77,62.0,2.44,,PC,0,A
769211,7652,2025-02-16 16:00:00,Domination,Favela,AK-47,12,6,3,0.337,1,1430,9.6,Silver,1,5,1.86,138.7,1.3,APAC,Console,1,A
538963,7653,2025-08-14 19:00:00,Search & Destroy,Rust,LMG,9,9,4,0.301,0,920,15.1,Gold,0,4,1.0,114.5,0.0,APAC,PC,0,A
414493,7654,2025-05-21 10:00:00,Battle Royale,Verdansk,MP5,8,13,4,0.255,0,740,12.1,Platinum,0,10,0.64,111.3,0.0,,Console,0,A
301904,7655,2025-03-21 12:00:00,Search & Destroy,Highrise,Shotgun,10,3,2,0.302,1,1240,5.6,Platinum,0,7,2.75,67.9,0.0,APAC,Console,0,A
811716,7656,2025-05-27 16:00:00,Search & Destroy,Verdansk,MP5,13,13,0,0.253,1,1240,10.4,Silver,0,4,1.0,149.3,0.0,,PC,0,B
770105,7657,2025-06-29 11:00:00,Battle Royale,Verdansk,M4,12,8,3,0.247,0,1190,6.3,Platinum,3,4,1.44,99.4,0.0,,PC,0,A
105730,7658,2025-07-07 08:00:00,Hardpoint,Shipment,LMG,14,11,2,0.267,1,1480,12.6,Silver,0,5,1.25,169.9,0.0,EU,Console,1,A
507137,7659,2025-07-17 22:00:00,Search & Destroy,Highrise,Shotgun,13,7,5,0.294,1,1610,13.5,Bronze,2,4,1.75,82.3,0.0,APAC,Console,0,A
853790,7660,2025-01-21 17:00:00,Battle Royale,Favela,MP5,7,8,2,0.316,1,840,18.4,Bronze,5,3,0.89,147.4,0.0,APAC,PC,1,B
302210,7661,2025-10-19 07:00:00,Team Deathmatch,Highrise,AK-47,12,10,2,0.196,1,1300,12.5,Platinum,0,6,1.18,5.0,0.0,APAC,Console,0,B
838471,7662,2025-05-30 11:00:00,Hardpoint,Verdansk,AK-47,12,11,3,0.266,1,1330,8.2,Silver,1,5,1.08,139.4,9.39,EU,PC,0,A
119023,7663,2025-04-11 13:00:00,Search & Destroy,Rust,Shotgun,13,11,1,0.282,0,1130,8.5,Silver,0,8,1.17,63.0,0.0,,Console,1,A
751084,7664,2025-06-08 08:00:00,Battle Royale,Favela,M4,15,7,2,0.275,1,1660,9.6,Gold,2,5,2.0,67.5,5.45,,Console,1,A
967965,7665,2025-12-27 14:00:00,Battle Royale,Shipment,Sniper,15,11,2,0.129,1,1580,14.1,Bronze,4,4,1.33,152.7,3.01,,PC,1,B
445430,7666,2025-09-15 03:00:00,Search & Destroy,Verdansk,Sniper,12,12,3,0.268,0,1110,13.9,Diamond,4,6,1.0,92.8,1.2,,PC,0,A
928411,7667,2025-05-25 01:00:00,Battle Royale,Terminal,M4,15,15,0,0.246,1,1400,9.1,Silver,1,2,1.0,122.9,0.33,APAC,Console,1,A
909269,7668,2025-12-19 16:00:00,Hardpoint,Shipment,Sniper,15,12,1,0.212,1,1510,18.3,Gold,1,6,1.23,112.3,1.33,,Console,0,B
508213,7669,2025-10-18 09:00:00,Team Deathmatch,Highrise,Sniper,9,15,1,0.328,1,850,17.2,Gold,3,10,0.62,192.8,2.01,APAC,Console,1,B
991407,7670,2025-02-17 22:00:00,Team Deathmatch,Highrise,AK-47,16,16,1,0.346,0,1330,15.1,Platinum,2,3,1.0,185.1,0.7,APAC,Console,0,A
800399,7671,2025-11-07 14:00:00,Hardpoint,Highrise,MP5,18,13,3,0.305,1,1890,9.9,Diamond,0,8,1.36,67.5,0.0,EU,Console,1,B
620610,7672,2025-08-05 23:00:00,Domination,Verdansk,Shotgun,13,12,1,0.186,0,1110,4.5,Silver,3,4,1.08,83.2,1.05,EU,Console,0,B
120923,7673,2025-01-01 18:00:00,Domination,Verdansk,MP5,10,10,5,0.201,1,1250,8.3,Platinum,2,4,1.0,171.3,0.37,APAC,Console,0,B
895308,7674,2025-05-13 10:00:00,Domination,Favela,MP5,10,10,3,0.389,1,1150,12.5,Silver,2,7,1.0,319.7,3.96,APAC,PC,0,A
947405,7675,2025-08-21 09:00:00,Battle Royale,Shipment,MP5,19,13,2,0.384,0,1740,9.1,Platinum,0,3,1.43,64.6,0.0,EU,PC,1,A
496103,7676,2025-06-20 01:00:00,Domination,Highrise,M4,10,12,4,0.33,1,1160,11.9,Bronze,1,4,0.85,207.3,0.0,,Console,1,A
294795,7677,2025-09-26 22:00:00,Battle Royale,Highrise,LMG,13,6,4,0.206,1,1580,11.2,Bronze,2,8,2.0,103.1,16.55,EU,Console,1,B
928854,7678,2025-12-25 11:00:00,Battle Royale,Verdansk,MP5,9,11,3,0.335,1,1030,12.5,Silver,1,5,0.83,95.5,0.0,APAC,PC,0,A
333462,7679,2025-04-22 07:00:00,Domination,Highrise,AK-47,12,7,3,0.386,1,1410,8.6,Silver,2,8,1.62,79.9,1.42,,PC,1,B
151413,7680,2025-09-24 03:00:00,Domination,Favela,Sniper,18,15,2,0.458,0,1600,17.6,Gold,2,8,1.19,63.8,8.12,,Console,1,A
988916,7681,2025-10-12 17:00:00,Search & Destroy,Terminal,Sniper,12,14,5,0.195,0,1170,17.9,Diamond,0,6,0.87,80.3,0.0,,PC,1,B
355719,7682,2025-04-20 08:00:00,Search & Destroy,Highrise,AK-47,9,10,5,0.451,1,1150,15.4,Silver,1,8,0.91,174.7,0.0,EU,PC,0,B
653044,7683,2025-08-18 03:00:00,Domination,Terminal,Shotgun,8,14,8,0.128,0,920,15.4,Silver,2,3,0.6,64.8,1.51,,Console,1,A
433720,7684,2025-01-22 10:00:00,Team Deathmatch,Favela,M4,13,12,1,0.396,0,1110,18.0,Silver,0,9,1.08,72.7,0.0,APAC,Console,0,B
742536,7685,2025-01-09 14:00:00,Team Deathmatch,Terminal,MP5,11,7,2,0.243,1,1260,5.4,Gold,1,7,1.5,59.1,14.81,,PC,1,A
372448,7686,2025-02-09 11:00:00,Team Deathmatch,Favela,MP5,14,14,4,0.334,0,1320,4.0,Bronze,0,6,1.0,164.7,0.0,,PC,0,B
654629,7687,2025-03-18 04:00:00,Domination,Verdansk,AK-47,12,11,2,0.191,1,1280,14.9,Platinum,1,5,1.08,223.4,4.86,EU,Console,0,A
510226,7688,2025-10-13 21:00:00,Team Deathmatch,Favela,Shotgun,14,10,3,0.367,0,1350,19.1,Platinum,4,3,1.36,167.8,2.21,APAC,Console,0,A
227039,7689,2025-09-11 22:00:00,Hardpoint,Favela,Sniper,7,9,3,0.21,0,670,10.8,Silver,1,12,0.8,159.3,0.7,APAC,PC,0,B
816118,7690,2025-09-22 09:00:00,Battle Royale,Rust,Sniper,20,13,2,0.208,1,2040,12.7,Silver,0,3,1.5,126.0,0.0,APAC,Console,0,A
787018,7691,2025-04-01 07:00:00,Hardpoint,Favela,MP5,11,11,0,0.381,0,880,10.1,Gold,2,4,1.0,25.9,0.0,APAC,PC,0,A
280074,7692,2025-11-29 11:00:00,Battle Royale,Highrise,LMG,16,9,4,0.172,0,1620,12.6,Bronze,2,7,1.7,128.5,3.69,EU,Console,0,A
858678,7693,2025-09-04 22:00:00,Search & Destroy,Shipment,AK-47,17,12,2,0.218,1,1760,13.8,Gold,0,6,1.38,171.4,0.0,,PC,0,B
756735,7694,2025-09-30 04:00:00,Search & Destroy,Shipment,MP5,10,13,4,0.394,1,1140,17.5,Bronze,2,6,0.79,102.2,9.58,APAC,PC,0,B
723773,7695,2025-08-24 16:00:00,Domination,Shipment,LMG,18,16,2,0.311,0,1580,17.4,Gold,0,3,1.12,50.0,0.0,,Console,0,A
908524,7696,2025-09-05 15:00:00,Domination,Highrise,M4,13,13,3,0.334,1,1390,12.4,Platinum,4,10,1.0,208.7,0.0,EU,Console,0,B
231562,7697,2025-08-15 15:00:00,Search & Destroy,Favela,M4,15,11,1,0.24,1,1530,9.2,Bronze,2,6,1.33,55.5,4.66,EU,Console,1,A
103729,7698,2025-02-20 03:00:00,Battle Royale,Highrise,LMG,11,8,6,0.172,0,1240,11.0,Silver,1,7,1.33,96.9,1.9,,PC,0,A
761334,7699,2025-10-19 16:00:00,Domination,Favela,LMG,9,9,2,0.268,1,1020,11.4,Gold,2,3,1.0,52.2,0.0,APAC,PC,0,B
742510,7700,2025-10-04 15:00:00,Team Deathmatch,Terminal,Shotgun,15,11,5,0.237,0,1530,17.6,Silver,0,9,1.33,145.8,0.0,EU,Console,1,A
447360,7701,2025-11-17 09:00:00,Search & Destroy,Verdansk,MP5,14,6,4,0.238,1,1680,11.7,Silver,0,5,2.14,88.5,0.0,EU,PC,0,A
708148,7702,2025-11-10 01:00:00,Domination,Shipment,MP5,18,14,3,0.264,1,1870,15.7,Gold,3,1,1.27,91.9,3.91,,Console,0,B
358360,7703,2025-10-04 02:00:00,Team Deathmatch,Terminal,AK-47,12,6,3,0.308,0,1230,18.8,Gold,4,9,1.86,41.5,0.55,EU,PC,0,A
459014,7704,2025-11-04 18:00:00,Search & Destroy,Terminal,MP5,9,8,1,0.222,0,790,12.8,Silver,1,7,1.11,61.2,5.15,,Console,1,B
121398,7705,2025-05-11 11:00:00,Hardpoint,Rust,MP5,12,10,1,0.316,0,1050,14.1,Silver,1,4,1.18,119.6,7.38,LATAM,Console,0,A
396794,7706,2025-10-25 06:00:00,Hardpoint,Terminal,M4,15,4,4,0.376,0,1620,10.7,Gold,2,4,3.2,38.6,2.71,APAC,PC,1,B
728177,7707,2025-06-05 10:00:00,Battle Royale,Shipment,MP5,21,11,0,0.319,0,1880,14.4,Platinum,2,7,1.83,135.7,0.0,APAC,Console,0,A
365303,7708,2025-04-22 02:00:00,Hardpoint,Rust,MP5,16,14,3,0.388,1,1670,15.0,Diamond,0,7,1.13,55.1,0.0,EU,PC,0,B
460306,7709,2025-01-23 21:00:00,Hardpoint,Rust,Sniper,10,13,1,0.36,0,790,13.6,Bronze,0,5,0.79,114.8,0.0,APAC,PC,0,A
555982,7710,2025-07-17 13:00:00,Domination,Verdansk,MP5,9,6,5,0.357,0,1030,6.7,Gold,0,7,1.43,172.9,0.0,,Console,0,A
325959,7711,2025-02-21 20:00:00,Domination,Rust,Shotgun,6,11,1,0.233,0,430,15.4,Silver,2,6,0.58,104.1,4.04,,Console,0,A
727122,7712,2025-06-17 04:00:00,Search & Destroy,Rust,AK-47,15,11,1,0.357,1,1530,18.6,Gold,3,3,1.33,206.0,11.28,,PC,0,A
510281,7713,2025-09-16 04:00:00,Domination,Shipment,MP5,13,11,2,0.28,0,1180,11.9,Platinum,0,2,1.17,135.5,0.0,,Console,1,A
645926,7714,2025-07-09 09:00:00,Team Deathmatch,Favela,MP5,7,14,7,0.398,0,770,6.1,Platinum,1,2,0.53,68.4,4.59,,Console,0,B
887505,7715,2025-09-16 13:00:00,Team Deathmatch,Favela,M4,13,10,3,0.412,0,1250,15.9,Silver,0,10,1.27,132.9,0.0,APAC,PC,0,A
539727,7716,2025-10-27 14:00:00,Domination,Highrise,AK-47,13,6,5,0.351,0,1430,21.7,Silver,0,7,2.0,73.6,0.0,APAC,Console,1,A
839667,7717,2025-12-10 03:00:00,Domination,Verdansk,Sniper,14,11,7,0.299,0,1530,14.0,Bronze,3,4,1.25,19.9,9.99,LATAM,PC,0,B
618490,7718,2025-01-28 10:00:00,Hardpoint,Rust,MP5,17,12,2,0.309,0,1560,4.0,Silver,0,7,1.38,43.4,0.0,EU,Console,0,B
856357,7719,2025-10-19 11:00:00,Domination,Shipment,LMG,14,21,2,0.298,0,1080,18.9,Bronze,0,1,0.68,72.8,0.0,,Console,0,A
653608,7720,2025-08-29 16:00:00,Team Deathmatch,Shipment,MP5,15,14,2,0.216,1,1520,9.1,Diamond,0,9,1.07,175.7,0.0,,Console,1,A
563092,7721,2025-08-09 13:00:00,Hardpoint,Highrise,M4,13,4,2,0.204,1,1520,12.6,Silver,2,8,2.8,130.8,1.83,EU,Console,1,B
134924,7722,2025-03-12 11:00:00,Battle Royale,Verdansk,MP5,9,8,1,0.332,0,790,16.2,Silver,0,7,1.11,154.1,0.0,,Console,0,B
312792,7723,2025-11-19 07:00:00,Team Deathmatch,Shipment,Sniper,20,12,1,0.226,1,2010,16.9,Platinum,2,4,1.62,187.5,2.82,APAC,Console,0,B
533950,7724,2025-05-11 10:00:00,Hardpoint,Shipment,Sniper,17,18,1,0.301,1,1590,14.3,Gold,0,7,0.95,134.5,0.0,EU,Console,0,B
954548,7725,2025-10-21 12:00:00,Hardpoint,Terminal,Shotgun,16,5,3,0.251,1,1850,14.4,Gold,0,9,2.83,75.3,0.0,EU,Console,1,B
795385,7726,2025-07-08 21:00:00,Search & Destroy,Rust,Sniper,12,13,1,0.203,1,1190,14.1,Gold,1,5,0.93,34.2,17.11,,Console,0,A
102159,7727,2025-08-20 03:00:00,Team Deathmatch,Verdansk,M4,14,7,2,0.225,0,1360,8.3,Gold,1,5,1.88,136.9,4.31,EU,Console,0,B
673228,7728,2025-02-10 07:00:00,Battle Royale,Favela,M4,17,8,3,0.459,1,1890,9.0,Platinum,2,7,2.0,159.5,8.82,EU,Console,1,A
703724,7729,2025-02-28 12:00:00,Hardpoint,Favela,Sniper,16,8,6,0.225,0,1740,14.7,Silver,1,4,1.89,129.7,5.78,,Console,0,B
570192,7730,2025-12-28 13:00:00,Search & Destroy,Terminal,AK-47,9,14,3,0.227,1,970,15.2,Gold,0,8,0.67,112.4,0.0,,PC,0,A
638966,7731,2025-06-01 06:00:00,Team Deathmatch,Rust,MP5,16,14,2,0.208,1,1620,10.7,Gold,0,4,1.13,39.7,0.0,,PC,0,A
816435,7732,2025-05-04 16:00:00,Search & Destroy,Favela,Shotgun,7,12,1,0.297,0,510,10.7,Gold,2,9,0.62,136.5,4.73,,PC,1,A
540420,7733,2025-10-30 21:00:00,Search & Destroy,Verdansk,MP5,11,6,3,0.259,0,1130,10.8,Bronze,3,6,1.71,38.3,2.45,LATAM,PC,1,B
505237,7734,2025-03-07 19:00:00,Domination,Terminal,MP5,16,11,3,0.143,0,1530,9.9,Gold,1,9,1.42,124.1,9.02,,PC,1,A
762132,7735,2025-09-07 16:00:00,Domination,Terminal,Sniper,8,6,1,0.402,1,930,14.8,Gold,3,5,1.29,109.3,3.94,,PC,0,B
691451,7736,2025-01-03 02:00:00,Hardpoint,Verdansk,M4,7,9,5,0.097,1,970,13.6,Gold,2,2,0.8,126.9,0.0,,PC,0,A
865328,7737,2025-09-26 20:00:00,Team Deathmatch,Shipment,Sniper,20,13,6,0.204,0,2040,7.2,Gold,0,7,1.5,140.5,0.0,,PC,1,A
829115,7738,2025-08-03 17:00:00,Search & Destroy,Favela,Sniper,16,11,4,0.254,1,1780,9.8,Gold,1,7,1.42,191.8,1.32,,PC,1,B
254536,7739,2025-09-08 23:00:00,Team Deathmatch,Rust,MP5,11,10,5,0.341,0,1150,9.6,Bronze,0,8,1.09,156.2,0.0,,Console,0,B
675425,7740,2025-06-29 04:00:00,Team Deathmatch,Verdansk,AK-47,7,6,3,0.228,0,730,10.7,Silver,1,10,1.14,136.5,0.0,,Console,1,A
523448,7741,2025-04-27 03:00:00,Hardpoint,Shipment,Shotgun,13,14,1,0.225,0,1070,8.1,Gold,1,9,0.93,42.1,1.57,,Console,1,A
947929,7742,2025-03-31 19:00:00,Team Deathmatch,Verdansk,MP5,16,12,4,0.292,1,1760,11.2,Diamond,0,10,1.31,98.9,0.0,EU,PC,1,A
601233,7743,2025-10-20 11:00:00,Battle Royale,Shipment,M4,15,12,6,0.242,0,1560,5.3,Silver,2,4,1.23,111.6,3.21,APAC,Console,0,A
724773,7744,2025-08-12 08:00:00,Battle Royale,Shipment,LMG,11,19,1,0.172,1,970,10.7,Platinum,1,11,0.6,169.3,0.4,LATAM,PC,1,B
340970,7745,2025-06-26 06:00:00,Hardpoint,Verdansk,Sniper,16,8,2,0.375,1,1740,14.7,Diamond,2,11,1.89,137.6,5.69,,Console,1,B
729756,7746,2025-11-13 23:00:00,Search & Destroy,Favela,MP5,14,10,1,0.329,0,1250,13.1,Silver,0,6,1.36,51.6,0.0,,PC,0,A
100901,7747,2025-12-25 06:00:00,Battle Royale,Highrise,MP5,11,12,0,0.351,1,1060,9.0,Platinum,0,4,0.92,99.6,0.0,,PC,0,B
187980,7748,2025-06-24 21:00:00,Team Deathmatch,Favela,LMG,10,6,3,0.295,1,1230,11.8,Gold,1,4,1.57,11.9,4.08,APAC,Console,0,A
469738,7749,2025-08-14 12:00:00,Search & Destroy,Favela,Shotgun,11,12,3,0.271,1,1210,13.6,Platinum,1,9,0.92,134.2,7.82,,Console,0,A
576813,7750,2025-07-07 11:00:00,Team Deathmatch,Verdansk,MP5,9,10,3,0.392,1,1050,8.5,Platinum,3,5,0.91,64.4,0.0,,Console,1,B
889313,7751,2025-07-24 13:00:00,Domination,Rust,Sniper,13,14,2,0.22,1,1320,10.9,Silver,0,8,0.93,203.3,0.0,APAC,Console,0,A
392007,7752,2025-10-26 17:00:00,Hardpoint,Shipment,AK-47,11,9,2,0.32,1,1220,18.1,Platinum,2,8,1.2,149.6,5.89,EU,PC,1,B
866722,7753,2025-05-16 22:00:00,Search & Destroy,Rust,M4,15,11,5,0.294,0,1530,14.9,Gold,4,6,1.33,116.1,5.29,,Console,0,A
498838,7754,2025-05-05 13:00:00,Team Deathmatch,Rust,AK-47,13,8,4,0.288,1,1540,13.0,Platinum,2,6,1.56,130.2,0.0,APAC,Console,1,B
615956,7755,2025-11-15 22:00:00,Domination,Rust,AK-47,17,10,4,0.16,1,1900,13.1,Gold,0,7,1.64,206.9,0.0,APAC,PC,1,B
576384,7756,2025-04-03 16:00:00,Hardpoint,Highrise,Sniper,17,9,3,0.203,0,1670,11.9,Gold,3,5,1.8,119.2,8.34,,PC,0,B
587063,7757,2025-08-13 00:00:00,Domination,Verdansk,M4,9,14,2,0.428,1,920,16.1,Bronze,3,7,0.67,139.9,2.85,,PC,0,A
826546,7758,2025-05-02 16:00:00,Search & Destroy,Highrise,Shotgun,11,6,7,0.329,1,1530,6.9,Silver,0,10,1.71,161.4,0.0,APAC,PC,1,B
931633,7759,2025-11-17 21:00:00,Hardpoint,Highrise,MP5,15,11,2,0.187,1,1580,12.8,Gold,0,3,1.33,53.8,0.0,EU,Console,0,A
351839,7760,2025-09-30 13:00:00,Team Deathmatch,Terminal,AK-47,10,6,6,0.144,1,1380,8.8,Gold,0,3,1.57,198.4,0.0,,Console,0,A
421395,7761,2025-08-22 23:00:00,Team Deathmatch,Rust,AK-47,21,4,4,0.189,0,2220,7.8,Gold,4,6,4.4,192.0,6.56,,PC,0,A
696860,7762,2025-06-29 19:00:00,Hardpoint,Favela,MP5,10,18,6,0.209,0,940,11.8,Silver,0,4,0.58,100.6,0.0,APAC,Console,0,B
663543,7763,2025-09-12 04:00:00,Domination,Highrise,AK-47,13,8,4,0.333,0,1340,8.5,Silver,0,8,1.56,91.5,0.0,APAC,PC,1,A
687500,7764,2025-04-26 23:00:00,Team Deathmatch,Terminal,MP5,9,6,5,0.13,1,1230,18.5,Gold,0,8,1.43,23.5,0.0,,Console,0,A
936642,7765,2025-04-28 00:00:00,Domination,Terminal,Sniper,10,11,2,0.411,1,1080,12.5,Gold,0,14,0.92,129.6,0.0,EU,PC,1,A
487773,7766,2025-05-19 19:00:00,Domination,Shipment,Sniper,14,8,3,0.314,0,1390,7.2,Gold,2,9,1.67,137.0,0.3,,PC,1,B
122499,7767,2025-04-01 18:00:00,Team Deathmatch,Terminal,Sniper,17,8,4,0.376,0,1740,9.1,Bronze,0,7,2.0,69.2,0.0,,PC,0,B
726840,7768,2025-02-03 05:00:00,Hardpoint,Terminal,Sniper,3,8,2,0.286,1,440,16.1,Bronze,2,6,0.44,24.5,1.68,,Console,0,A
544844,7769,2025-04-29 14:00:00,Search & Destroy,Terminal,Shotgun,14,8,4,0.266,1,1640,14.6,Platinum,0,5,1.67,86.7,0.0,APAC,Console,0,B
685648,7770,2025-02-08 17:00:00,Hardpoint,Highrise,M4,14,22,0,0.236,1,1160,14.7,Silver,1,12,0.65,24.9,0.66,EU,PC,0,A
497819,7771,2025-07-20 18:00:00,Search & Destroy,Shipment,LMG,21,12,4,0.242,1,2260,17.7,Bronze,1,8,1.69,112.6,0.64,LATAM,PC,1,B
586525,7772,2025-05-09 19:00:00,Team Deathmatch,Highrise,MP5,11,4,3,0.302,1,1370,13.6,Gold,1,8,2.4,116.7,3.33,,PC,0,B
971905,7773,2025-04-05 06:00:00,Domination,Shipment,Sniper,14,9,1,0.302,1,1470,15.5,Gold,3,3,1.5,139.9,4.73,,Console,1,A
243704,7774,2025-11-11 13:00:00,Hardpoint,Highrise,Sniper,10,13,8,0.183,0,1140,16.8,Platinum,1,3,0.79,143.6,0.0,EU,Console,0,B
785967,7775,2025-05-26 00:00:00,Hardpoint,Favela,MP5,9,14,2,0.081,0,720,16.7,Silver,0,12,0.67,119.8,0.0,APAC,Console,0,B
191873,7776,2025-05-20 06:00:00,Hardpoint,Verdansk,LMG,13,8,5,0.258,0,1390,15.0,Platinum,1,7,1.56,185.0,3.76,EU,Console,1,B
165756,7777,2025-09-10 05:00:00,Search & Destroy,Rust,M4,20,13,7,0.394,1,2290,9.4,Silver,4,5,1.5,51.2,7.21,EU,Console,0,B
540210,7778,2025-11-12 14:00:00,Hardpoint,Favela,MP5,11,7,2,0.251,0,1060,8.6,Silver,0,8,1.5,116.7,0.0,,PC,0,B
294454,7779,2025-11-24 11:00:00,Team Deathmatch,Highrise,M4,13,15,5,0.05,1,1450,10.6,Platinum,0,5,0.88,5.0,0.0,APAC,Console,0,B
418488,7780,2025-06-23 22:00:00,Hardpoint,Shipment,M4,23,10,3,0.319,1,2450,10.7,Gold,0,5,2.18,100.1,0.0,APAC,Console,0,A
546991,7781,2025-10-25 19:00:00,Search & Destroy,Shipment,Sniper,16,5,4,0.259,1,1900,12.4,Silver,0,4,2.83,74.6,0.0,,Console,0,A
500565,7782,2025-07-18 18:00:00,Battle Royale,Rust,M4,5,4,3,0.209,1,770,10.8,Silver,2,5,1.2,64.2,2.81,LATAM,Console,0,A
957586,7783,2025-09-01 01:00:00,Hardpoint,Shipment,Shotgun,10,9,6,0.112,1,1320,7.0,Platinum,1,9,1.1,144.5,16.72,APAC,PC,0,A
651752,7784,2025-12-08 21:00:00,Hardpoint,Shipment,Sniper,18,13,2,0.311,0,1640,12.8,Gold,4,10,1.36,43.9,12.63,,Console,1,A
535840,7785,2025-10-19 18:00:00,Hardpoint,Verdansk,MP5,7,3,3,0.342,0,790,9.5,Platinum,1,1,2.0,269.4,4.47,,PC,1,A
221897,7786,2025-04-06 13:00:00,Battle Royale,Rust,AK-47,12,13,1,0.259,0,990,10.7,Diamond,1,7,0.93,117.6,0.0,,Console,0,A
620082,7787,2025-03-27 05:00:00,Battle Royale,Favela,M4,9,7,3,0.196,0,910,15.9,Silver,0,3,1.25,169.5,0.0,LATAM,Console,0,B
399488,7788,2025-02-13 05:00:00,Search & Destroy,Highrise,LMG,15,19,2,0.096,0,1220,13.4,Platinum,0,10,0.8,207.9,0.0,,Console,1,B
183791,7789,2025-09-18 02:00:00,Hardpoint,Favela,Sniper,13,12,7,0.483,1,1610,9.6,Bronze,2,7,1.08,86.6,0.0,LATAM,PC,0,A
779659,7790,2025-12-19 00:00:00,Team Deathmatch,Shipment,AK-47,19,15,3,0.275,0,1750,14.2,Silver,5,9,1.25,42.2,4.64,LATAM,PC,1,B
803335,7791,2025-09-14 18:00:00,Search & Destroy,Favela,M4,8,12,2,0.331,1,860,12.1,Silver,1,7,0.69,196.2,9.53,LATAM,Console,1,A
